start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,err_rx,err_ry,err_rz,err_vx,err_vy,err_vz,date_only,DATE,Kp,F10.7_OBS
2022-12-26 01:17:39,2022-12-27 01:08:26,6669.510845786129,1833.7002914916177,1.3569387078317827,-1.2134564964134338,4.380660690836297,6.08473282913922,-3.265e-05,-8.08e-06,1430.7833333333333,0.5257086307847203,-0.8517179105431296,-1.36041514799254,0.0025274711228717,0.0004525007069284,-0.0002015771900127,2022-12-26,2022-12-26,5.7,150.5
2022-12-26 18:46:54,2022-12-27 18:37:39,6765.483443017202,1440.2241861415423,-12.283075472098451,-0.9429742763736432,4.446587287726637,6.084714259559775,0.00010483,1.38e-05,1430.75,-2.173104475390573,9.033882113466916,12.27872879774687,-0.0168276620954062,-0.0033667126688348,0.0001357702396083,2022-12-26,2022-12-26,5.7,150.5
2023-01-15 01:24:09,2023-01-16 01:14:55,1844.2143691819488,-6667.172912726639,-16.54976551134262,4.382509769176451,1.2056578361184886,6.084256335799491,-9.0253e-05,-1.724e-05,1430.7666666666669,11.714694251314768,3.266663049097588,16.544706298393315,-0.0057369918011165,0.0216082818716274,-0.0002567890852702,2023-01-15,2023-01-15,5.0,234.3
2023-02-15 10:56:59,2023-02-16 10:47:45,-5636.910838898121,4012.3992372098337,-8.648140339551546,-2.635775051233584,-3.7021633818390582,6.082614303095254,0.00013309,1.83e-05,1430.7666666666669,-3.596693890237475,-5.473900957265414,8.65291737000886,0.0096368826984463,-0.0071501060684528,0.0001326797846896,2023-02-15,2023-02-15,5.300000000000001,173.7
2023-02-15 12:32:21,2023-02-16 10:47:45,-5642.208973114726,4004.552810741772,4.206027586431855,-2.621413911363181,-3.7125598393614863,6.0827596060541005,0.00026649,3.957e-05,1335.4,1.701440326367447,2.3725255107960947,-4.201250555974541,-0.0047242571719565,0.0032463514539746,-1.2623174156622952e-05,2023-02-15,2023-02-15,5.300000000000001,173.7
2023-02-15 15:43:06,2023-02-16 15:33:53,-5580.315528372936,4090.638006730227,6.711759134893952,-2.676141558240744,-3.673194152332799,6.08257911166132,0.0003014,4.514e-05,1430.7833333333333,2.808757882068676,3.724918100796458,-6.716011582209131,-0.0074098113280869,0.0052072916849641,-3.61817170482226e-05,2023-02-15,2023-02-15,5.300000000000001,173.7
2023-02-15 15:43:06,2023-02-16 15:33:53,-5580.315528372936,4090.638006730227,6.711759134893952,-2.676141558240744,-3.673194152332799,6.08257911166132,0.0003014,4.514e-05,1430.7833333333333,2.808757882068676,3.724918100796458,-6.716011582209131,-0.0074098113280869,0.0052072916849641,-3.61817170482226e-05,2023-02-15,2023-02-15,5.300000000000001,173.7
2023-02-16 10:47:45,2023-02-17 12:13:56,-5292.235821546259,4456.796198309635,7.5382303779085555,-2.9169421338974475,-3.485273541216775,6.082720277764139,0.00018815,2.708e-05,1526.1833333333334,3.604453119302889,3.874096160750923,-7.537254749315947,-0.0079354230375074,0.0064021275947139,0.0002766191990115,2023-02-16,2023-02-16,5.0,163.2
2023-02-16 12:23:08,2023-02-17 12:13:56,-5294.372417822901,4454.272715373739,11.937570379317718,-2.912336000007721,-3.489190215274477,6.082641670280154,8.74e-05,1.104e-05,1430.8,5.741049395945083,6.39757909664695,-11.93659475072511,-0.0125415569272337,0.0103188016524162,0.0003552266829967,2023-02-16,2023-02-16,5.0,163.2
2023-02-26 02:54:04,2023-02-27 02:44:51,-813.4177075108336,6870.813091533132,3.0055193852092,-4.512171538723819,-0.5443774114334885,6.082798351070395,0.00014318,1.992e-05,1430.7833333333333,2.1114574113057643,0.2089539651897212,-3.00471485307819,-0.0006253489817469,0.0042515971130749,-1.2914927062901428e-05,2023-02-26,2023-02-26,5.7,159.0
