start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,f107,err_rx,err_ry,err_rz,err_vx,err_vy,err_vz
2022-01-16 22:00:00.999936,2022-01-17 22:00:00.999936,-41.49440335334275,4540.060790318856,-4924.421275759485,-6.838597675976663,2.597439905300074,2.44125905509305,-0.0037056,-0.00838695,1440.0,113.5,9.494980907899446,-3.778636656132221,-3.271027287175457,-0.0002915693876444081,0.004168493576411247,-0.004482080336750904
2022-01-17 14:00:01.000224,2022-01-18 14:00:01.000224,1942.7186753541155,-5174.8173421581405,3787.3466688074473,6.295867565229154,-0.8406070986478072,-4.376214330543715,-0.0037741,-0.00805549,1440.0,114.5,-3.275320936584876,3.072488733217142,-0.36694831511249504,0.005312434473244032,-0.005319344440431251,0.001385815622042763
2022-01-17 22:00:00.999936,2022-01-18 20:00:01.999872,357.23256276960245,-4820.519819688434,4641.505111200686,6.605506758654405,-2.4966457584728734,-3.0980228024113257,-0.0039102,-0.00810004,1320.0166656,114.5,-3.746928633244977,3.774662101846843,-0.5233867069728149,0.0036524017729808733,-0.005208822404225266,0.0025045932394647252
2022-01-18 04:00:01.999584,2022-01-19 04:00:00.999936,5569.264938286813,-1521.6504983408638,-3410.348588574948,-1.305874051903097,5.914744659964283,-4.770273277586789,-0.0039533,-0.00800932,1439.9833392,114.5,2.8814401812951473,-3.764884983473621,1.3369102115093483,0.006596640876270987,-0.003933371909216277,-0.002079925081917011
2022-01-18 14:00:01.000224,2022-01-19 14:00:01.000224,-4104.97469999479,-1376.6933119729406,5115.931992811556,4.3662745246527495,-6.07751056537234,1.8616700977597849,-0.0043167,-0.00840654,1440.0,105.3,5.459549214924664,-8.076958121884445,2.736203220872085,0.005610638742869156,0.002305344631922779,-0.007230209268679788
2022-01-18 20:00:01.999872,2022-01-19 22:00:00.999936,4170.698418735669,-5173.561792961862,907.4981359791722,4.15222686912509,2.273227205469284,-6.089717851753622,-0.0043979,-0.00838941,1559.9833344,105.3,1.9602991794236004,0.5333948036286529,-2.2870975012250483,-0.0016318597982039051,0.0014741135111169257,0.0001774297281889048
2022-01-18 22:00:00.999936,2022-01-19 22:00:00.999936,4173.617260018532,-5171.586398940476,902.7530793854645,4.148510940428415,2.2781622181977697,-6.090857297123557,-0.0043111,-0.00818045,1440.0,105.3,-0.9585421034389583,-1.4419992177572567,2.4579590924826107,0.0020840688984709033,-0.003460899217368585,0.0013168750981238375
2022-01-19 04:00:00.999936,2022-01-20 04:00:00.999936,2805.6805591441225,-5590.855322618863,2421.799273241815,5.385146606043963,0.30565774772987625,-5.5114873192689995,-0.0043695,-0.00811831,1440.0,105.3,-3.7352165939187216,0.26950199485236226,3.5273114793835703,0.0030988375409588542,-0.0051021833141518536,0.0018553654750252946
2022-01-19 14:00:01.000224,2022-01-20 14:00:01.000224,-4624.537493653605,4851.652712647642,347.0522376757618,-3.1218538567964313,-3.4216192364227926,6.163386047713423,-0.0040726,-0.00736639,1440.0,99.3,11.02402391682972,11.307043500414693,-21.329060258142363,-0.018431463755581134,0.01873959846860407,0.0019786529632588312
2022-01-19 22:00:00.999936,2022-01-20 22:00:00.999936,-2363.406025507248,-3361.2869387877477,5301.305912274519,5.432562651479594,-5.379459340644982,-0.9875336262346227,-0.0047854,-0.0083477,1440.0,99.3,2.6378190389114025,-0.8233879364211134,-1.9635548164797,0.002410760959049796,-0.000641362073531937,-0.001763904030692709
2022-01-20 04:00:00.999936,2022-01-21 06:00:00.999648,4795.0441007378,-4513.8161591751405,-1323.7856331300463,2.3523755414319556,4.246002585011193,-5.983906311288884,-0.0048415,-0.00827624,1559.9999952,99.3,0.12644107965297735,-0.3027525684265129,0.27775961986594666,0.0008525123418130498,-0.001087205825339943,-0.00011673258002620202
2022-01-20 14:00:01.000224,2022-01-21 14:00:01.000224,1821.2918813018193,3969.707610941324,-5109.066663242892,-5.502489347755391,5.017561568769348,1.9389976987597406,-0.004978,-0.00823384,1440.0,97.3,1.6613510454751577,-1.6554470699247759,-0.5778794735624615,0.0005386783368219739,0.0015729837593108087,-0.002050576404438731
2022-01-20 22:00:00.999936,2022-01-21 22:00:00.999936,-4782.2790452776435,4272.1284910780505,1995.370356080616,-1.8822794611016815,-4.797755773074869,5.7315390973193,-0.0051049,-0.00822172,1440.0,97.3,0.568187190732715,1.2053451813135325,-1.7401619006257079,-0.001918600973495721,0.001596057597816447,0.0009824968662321965
2022-01-21 06:00:00.999648,2022-01-22 06:00:00.999648,-1524.51459299041,-4348.377872425235,4881.203507013224,5.439378026778212,-4.812517831536365,-2.5808722635046544,-0.0052277,-0.00820132,1440.0,97.3,-1.8737078907017803,1.4072125073153074,1.13341358046182,-0.0008897404589012226,-0.0017760239865527438,0.0025062580054102668
2022-01-21 14:00:01.000224,2022-01-22 14:00:01.000224,4684.208733285134,-4165.373736748112,-2436.3413464390774,1.6914695040729988,5.112386233883568,-5.501989439424109,-0.0053763,-0.00821401,1440.0,95.2,0.8145180380852253,1.8413507739514898,-2.0333162214901677,-0.002430768543559614,0.0021849312539288235,0.0012966100380973344
2022-01-21 22:00:00.999936,2022-01-22 22:00:00.999936,1507.7980100667014,4519.421141717233,-4750.4493365491135,-5.255044819986452,4.806550345463977,2.9073997880059284,-0.0055149,-0.0082074,1440.0,95.2,1.7712143502724302,-1.7116211127249699,-1.0203344527508307,0.0005801807045076046,0.0020320130846833706,-0.00215011435157475
2022-01-22 06:00:00.999648,2022-01-23 06:00:00.999648,-4488.438006461782,4278.406325896525,2593.121498549996,-1.8065042390617279,-5.184846523088388,5.405453404786676,-0.0056477,-0.00819086,1440.0,95.2,0.5307326935426318,1.745566051089554,-1.8909083557750819,-0.0020837867569931667,0.0020944603201984435,0.0013183491160715377
2022-01-22 14:00:01.000224,2022-01-23 14:00:01.000224,-1685.1555200677808,-4498.714862469275,4697.827262404014,5.010296104126604,-5.022643674572054,-3.003674802775239,-0.0048585,-0.00694009,1440.0,93.5,-17.518603760669066,16.7412677049615,11.243667789489336,-0.008230319657426044,-0.02003819284251307,0.022098695143603297
